,0,1,2,3,4,5,6,7,8,9,10,11
42817,O,X,,,,X,X,O,O,X,2,3
42818,O,X,,X,,X,X,O,O,O,0,2
42819,O,X,O,X,,X,X,O,O,X,2,4
42820,,,,,,,,,,X,2,6
42821,,,,,,,X,,,O,0,0
42822,O,,,,,,X,,,X,2,4
42823,O,,,,X,,X,,,O,0,5
42824,O,,,,X,O,X,,,X,2,7
42825,O,,,,X,O,X,X,,O,0,8
42826,O,,,,X,O,X,X,O,X,2,2
42827,,,,,,,,,,X,0,4
42828,,,,,X,,,,,O,2,2
42829,,,O,,X,,,,,X,0,5
42830,,,O,,X,X,,,,O,2,3
42831,,,O,O,X,X,,,,X,0,6
42832,,,O,O,X,X,X,,,O,2,0
42833,O,,O,O,X,X,X,,,X,0,7
42834,O,,O,O,X,X,X,X,,O,2,1
42835,,,,,,,,,,X,0,3
42836,,,,X,,,,,,O,2,2
42837,,,O,X,,,,,,X,0,6
42838,,,O,X,,,X,,,O,2,0
42839,O,,O,X,,,X,,,X,0,1
42840,O,X,O,X,,,X,,,O,2,5
42841,O,X,O,X,,O,X,,,X,0,4
42842,O,X,O,X,X,O,X,,,O,2,8
42843,,,,,,,,,,X,2,5
42844,,,,,,X,,,,O,0,1
42845,,O,,,,X,,,,X,2,4
42846,,O,,,X,X,,,,O,0,6
42847,,O,,,X,X,O,,,X,2,7
42848,,O,,,X,X,O,X,,O,0,2
42849,,O,O,,X,X,O,X,,X,2,8
42850,,O,O,,X,X,O,X,X,O,0,3
42851,,O,O,O,X,X,O,X,X,X,2,0
42852,,,,,,,,,,X,2,6
42853,,,,,,,X,,,O,0,5
42854,,,,,,O,X,,,X,2,8
42855,,,,,,O,X,,X,O,0,2
42856,,,O,,,O,X,,X,X,2,3
42857,,,O,X,,O,X,,X,O,0,7
42858,,,O,X,,O,X,O,X,X,2,1
42859,,X,O,X,,O,X,O,X,O,0,4
42860,,X,O,X,O,O,X,O,X,X,2,0
42861,,,,,,,,,,X,2,5
42862,,,,,,X,,,,O,0,7
42863,,,,,,X,,O,,X,2,6
42864,,,,,,X,X,O,,O,0,1
42865,,O,,,,X,X,O,,X,2,8
42866,,O,,,,X,X,O,X,O,0,3
42867,,O,,O,,X,X,O,X,X,2,0
42868,X,O,,O,,X,X,O,X,O,0,2
42869,X,O,O,O,,X,X,O,X,X,2,4
42870,,,,,,,,,,X,2,0
42871,X,,,,,,,,,O,0,5
42872,X,,,,,O,,,,X,2,3
42873,X,,,X,,O,,,,O,0,7
42874,X,,,X,,O,,O,,X,2,8
42875,X,,,X,,O,,O,X,O,0,6
42876,X,,,X,,O,O,O,X,X,2,4
42877,,,,,,,,,,X,1,7
42878,,,,,,,,X,,O,1,1
42879,,O,,,,,,X,,X,1,0
42880,X,O,,,,,,X,,O,1,6
42881,X,O,,,,,O,X,,X,1,2
42882,X,O,X,,,,O,X,,O,1,4
42883,X,O,X,,O,,O,X,,X,1,5
42884,X,O,X,,O,X,O,X,,O,1,8
42885,X,O,X,,O,X,O,X,O,X,1,3
42886,,,,,,,,,,X,2,6
42887,,,,,,,X,,,O,0,1
42888,,O,,,,,X,,,X,2,8
42889,,O,,,,,X,,X,O,0,5
42890,,O,,,,O,X,,X,X,2,3
42891,,O,,X,,O,X,,X,O,0,4
42892,,O,,X,O,O,X,,X,X,2,2
42893,,O,X,X,O,O,X,,X,O,0,0
42894,O,O,X,X,O,O,X,,X,X,2,7
42895,,,,,,,,,,X,1,2
42896,,,X,,,,,,,O,1,4
42897,,,X,,O,,,,,X,1,8
42898,,,X,,O,,,,X,O,1,0
42899,O,,X,,O,,,,X,X,1,7
42900,O,,X,,O,,,X,X,O,1,6
42901,O,,X,,O,,O,X,X,X,1,3
42902,O,,X,X,O,,O,X,X,O,1,5
42903,O,,X,X,O,O,O,X,X,X,1,1
42904,,,,,,,,,,X,2,5
42905,,,,,,X,,,,O,0,0
42906,O,,,,,X,,,,X,2,7
42907,O,,,,,X,,X,,O,0,8
42908,O,,,,,X,,X,O,X,2,1
42909,O,X,,,,X,,X,O,O,0,2
42910,O,X,O,,,X,,X,O,X,2,6
42911,O,X,O,,,X,X,X,O,O,0,3
42912,O,X,O,O,,X,X,X,O,X,2,4
42913,,,,,,,,,,X,2,0
42914,X,,,,,,,,,O,0,7
42915,X,,,,,,,O,,X,2,1
42916,X,X,,,,,,O,,O,0,6
42917,X,X,,,,,O,O,,X,2,3
42918,X,X,,X,,,O,O,,O,0,5
42919,X,X,,X,,O,O,O,,X,2,2
42920,,,,,,,,,,X,0,0
42921,X,,,,,,,,,O,2,7
42922,X,,,,,,,O,,X,0,2
42923,X,,X,,,,,O,,O,2,5
42924,X,,X,,,O,,O,,X,0,4
42925,X,,X,,X,O,,O,,O,2,6
42926,X,,X,,X,O,O,O,,X,0,3
42927,X,,X,X,X,O,O,O,,O,2,8
42928,,,,,,,,,,X,0,1
42929,,X,,,,,,,,O,2,3
42930,,X,,O,,,,,,X,0,5
42931,,X,,O,,X,,,,O,2,6
42932,,X,,O,,X,O,,,X,0,2
42933,,X,X,O,,X,O,,,O,2,7
42934,,X,X,O,,X,O,O,,X,0,4
42935,,X,X,O,X,X,O,O,,O,2,8
42936,,,,,,,,,,X,2,6
42937,,,,,,,X,,,O,0,0
42938,O,,,,,,X,,,X,2,2
42939,O,,X,,,,X,,,O,0,3
42940,O,,X,O,,,X,,,X,2,1
42941,O,X,X,O,,,X,,,O,0,7
42942,O,X,X,O,,,X,O,,X,2,4
42943,,,,,,,,,,X,0,8
42944,,,,,,,,,X,O,2,6
42945,,,,,,,O,,X,X,0,2
42946,,,X,,,,O,,X,O,2,5
42947,,,X,,,O,O,,X,X,0,1
42948,,X,X,,,O,O,,X,O,2,3
42949,,X,X,O,,O,O,,X,X,0,4
42950,,X,X,O,X,O,O,,X,O,2,0
42951,,,,,,,,,,X,0,6
42952,,,,,,,X,,,O,2,2
42953,,,O,,,,X,,,X,0,0
42954,X,,O,,,,X,,,O,2,8
42955,X,,O,,,,X,,O,X,0,7
42956,X,,O,,,,X,X,O,O,2,3
42957,X,,O,O,,,X,X,O,X,0,1
42958,X,X,O,O,,,X,X,O,O,2,5
42959,,,,,,,,,,X,2,0
42960,X,,,,,,,,,O,0,1
42961,X,O,,,,,,,,X,2,7
42962,X,O,,,,,,X,,O,0,3
42963,X,O,,O,,,,X,,X,2,6
42964,X,O,,O,,,X,X,,O,0,8
42965,X,O,,O,,,X,X,O,X,2,4
42966,X,O,,O,X,,X,X,O,O,0,5
42967,X,O,,O,X,O,X,X,O,X,2,2
42968,,,,,,,,,,X,2,6
42969,,,,,,,X,,,O,0,0
42970,O,,,,,,X,,,X,2,8
42971,O,,,,,,X,,X,O,0,4
42972,O,,,,O,,X,,X,X,2,7
42973,,,,,,,,,,X,2,1
42974,,X,,,,,,,,O,0,8
42975,,X,,,,,,,O,X,2,3
42976,,X,,X,,,,,O,O,0,7
42977,,X,,X,,,,O,O,X,2,5
42978,,X,,X,,X,,O,O,O,0,2
42979,,X,O,X,,X,,O,O,X,2,6
42980,,X,O,X,,X,X,O,O,O,0,0
42981,O,X,O,X,,X,X,O,O,X,2,4
42982,,,,,,,,,,X,1,1
42983,,X,,,,,,,,O,1,4
42984,,X,,,O,,,,,X,1,5
42985,,X,,,O,X,,,,O,1,6
42986,,X,,,O,X,O,,,X,1,0
42987,X,X,,,O,X,O,,,O,1,7
42988,X,X,,,O,X,O,O,,X,1,3
42989,X,X,,X,O,X,O,O,,O,1,2
42990,X,X,O,X,O,X,O,O,,X,1,8
42991,,,,,,,,,,X,1,8
42992,,,,,,,,,X,O,1,4
42993,,,,,O,,,,X,X,1,7
42994,,,,,O,,,X,X,O,1,5
42995,,,,,O,O,,X,X,X,1,2
42996,,,X,,O,O,,X,X,O,1,6
42997,,,X,,O,O,O,X,X,X,1,3
42998,,,X,X,O,O,O,X,X,O,1,1
42999,,O,X,X,O,O,O,X,X,X,1,0
43000,,,,,,,,,,X,0,4
43001,,,,,X,,,,,O,2,8
43002,,,,,X,,,,O,X,0,0
43003,X,,,,X,,,,O,O,2,7
43004,X,,,,X,,,O,O,X,0,1
43005,X,X,,,X,,,O,O,O,2,6
43006,,,,,,,,,,X,2,6
43007,,,,,,,X,,,O,0,0
43008,O,,,,,,X,,,X,2,2
43009,O,,X,,,,X,,,O,0,8
43010,O,,X,,,,X,,O,X,2,7
43011,O,,X,,,,X,X,O,O,0,3
43012,O,,X,O,,,X,X,O,X,2,4
43013,,,,,,,,,,X,0,6
43014,,,,,,,X,,,O,2,1
43015,,O,,,,,X,,,X,0,8
43016,,O,,,,,X,,X,O,2,0
43017,O,O,,,,,X,,X,X,0,4
43018,O,O,,,X,,X,,X,O,2,2
43019,,,,,,,,,,X,0,0
43020,X,,,,,,,,,O,2,6
43021,X,,,,,,O,,,X,0,4
43022,X,,,,X,,O,,,O,2,8
43023,X,,,,X,,O,,O,X,0,2
43024,X,,X,,X,,O,,O,O,2,7
43025,,,,,,,,,,X,2,4
43026,,,,,X,,,,,O,0,0
43027,O,,,,X,,,,,X,2,6
43028,O,,,,X,,X,,,O,0,1
43029,O,O,,,X,,X,,,X,2,2
43030,,,,,,,,,,X,2,7
43031,,,,,,,,X,,O,0,0
43032,O,,,,,,,X,,X,2,6
43033,O,,,,,,X,X,,O,0,5
43034,O,,,,,O,X,X,,X,2,8
43035,,,,,,,,,,X,2,0
43036,X,,,,,,,,,O,0,5
43037,X,,,,,O,,,,X,2,8
43038,X,,,,,O,,,X,O,0,7
43039,X,,,,,O,,O,X,X,2,1
43040,X,X,,,,O,,O,X,O,0,2
43041,X,X,O,,,O,,O,X,X,2,4
43042,,,,,,,,,,X,2,5
43043,,,,,,X,,,,O,0,6
43044,,,,,,X,O,,,X,2,8
43045,,,,,,X,O,,X,O,0,1
43046,,O,,,,X,O,,X,X,2,3
43047,,O,,X,,X,O,,X,O,0,0
43048,O,O,,X,,X,O,,X,X,2,7
43049,O,O,,X,,X,O,X,X,O,0,4
43050,O,O,,X,O,X,O,X,X,X,2,2
43051,,,,,,,,,,X,2,8
43052,,,,,,,,,X,O,0,5
43053,,,,,,O,,,X,X,2,7
43054,,,,,,O,,X,X,O,0,2
43055,,,O,,,O,,X,X,X,2,3
43056,,,O,X,,O,,X,X,O,0,0
43057,O,,O,X,,O,,X,X,X,2,6
43058,,,,,,,,,,X,2,0
43059,X,,,,,,,,,O,0,4
43060,X,,,,O,,,,,X,2,2
43061,X,,X,,O,,,,,O,0,6
43062,X,,X,,O,,O,,,X,2,1
43063,,,,,,,,,,X,1,7
43064,,,,,,,,X,,O,1,6
43065,,,,,,,O,X,,X,1,3
43066,,,,X,,,O,X,,O,1,4
43067,,,,X,O,,O,X,,X,1,8
43068,,,,X,O,,O,X,X,O,1,5
43069,,,,X,O,O,O,X,X,X,1,2
43070,,,X,X,O,O,O,X,X,O,1,1
43071,,O,X,X,O,O,O,X,X,X,1,0
43072,,,,,,,,,,X,2,7
43073,,,,,,,,X,,O,0,8
43074,,,,,,,,X,O,X,2,5
43075,,,,,,X,,X,O,O,0,2
43076,,,O,,,X,,X,O,X,2,4
43077,,,O,,X,X,,X,O,O,0,3
43078,,,O,O,X,X,,X,O,X,2,0
43079,X,,O,O,X,X,,X,O,O,0,6
43080,X,,O,O,X,X,O,X,O,X,2,1
43081,,,,,,,,,,X,1,1
43082,,X,,,,,,,,O,1,0
43083,O,X,,,,,,,,X,1,7
43084,O,X,,,,,,X,,O,1,8
43085,O,X,,,,,,X,O,X,1,3
43086,O,X,,X,,,,X,O,O,1,4
43087,O,X,,X,O,,,X,O,X,1,2
43088,O,X,X,X,O,,,X,O,O,1,5
43089,O,X,X,X,O,O,,X,O,X,1,6
43090,,,,,,,,,,X,2,7
43091,,,,,,,,X,,O,0,1
43092,,O,,,,,,X,,X,2,3
43093,,O,,X,,,,X,,O,0,8
43094,,O,,X,,,,X,O,X,2,2
43095,,O,X,X,,,,X,O,O,0,4
43096,,O,X,X,O,,,X,O,X,2,6
43097,,O,X,X,O,,X,X,O,O,0,5
43098,,O,X,X,O,O,X,X,O,X,2,0
43099,,,,,,,,,,X,2,2
43100,,,X,,,,,,,O,0,4
43101,,,X,,O,,,,,X,2,6
43102,,,X,,O,,X,,,O,0,5
43103,,,X,,O,O,X,,,X,2,8
43104,,,X,,O,O,X,,X,O,0,0
43105,O,,X,,O,O,X,,X,X,2,7
43106,,,,,,,,,,X,1,3
43107,,,,X,,,,,,O,1,6
43108,,,,X,,,O,,,X,1,5
43109,,,,X,,X,O,,,O,1,2
43110,,,O,X,,X,O,,,X,1,0
43111,X,,O,X,,X,O,,,O,1,8
43112,X,,O,X,,X,O,,O,X,1,1
43113,X,X,O,X,,X,O,,O,O,1,4
43114,X,X,O,X,O,X,O,,O,X,1,7
43115,,,,,,,,,,X,1,7
43116,,,,,,,,X,,O,1,1
43117,,O,,,,,,X,,X,1,8
43118,,O,,,,,,X,X,O,1,4
43119,,O,,,O,,,X,X,X,1,0
43120,X,O,,,O,,,X,X,O,1,6
43121,X,O,,,O,,O,X,X,X,1,3
43122,X,O,,X,O,,O,X,X,O,1,2
43123,X,O,O,X,O,,O,X,X,X,1,5
43124,,,,,,,,,,X,2,1
43125,,X,,,,,,,,O,0,2
43126,,X,O,,,,,,,X,2,7
43127,,X,O,,,,,X,,O,0,8
43128,,X,O,,,,,X,O,X,2,6
43129,,X,O,,,,X,X,O,O,0,0
43130,O,X,O,,,,X,X,O,X,2,5
43131,O,X,O,,,X,X,X,O,O,0,3
43132,O,X,O,O,,X,X,X,O,X,2,4
43133,,,,,,,,,,X,2,5
43134,,,,,,X,,,,O,0,1
43135,,O,,,,X,,,,X,2,3
43136,,O,,X,,X,,,,O,0,6
43137,,O,,X,,X,O,,,X,2,8
43138,,O,,X,,X,O,,X,O,0,0
43139,O,O,,X,,X,O,,X,X,2,2
43140,,,,,,,,,,X,2,4
43141,,,,,X,,,,,O,0,6
43142,,,,,X,,O,,,X,2,7
43143,,,,,X,,O,X,,O,0,8
43144,,,,,X,,O,X,O,X,2,5
43145,,,,,X,X,O,X,O,O,0,2
43146,,,O,,X,X,O,X,O,X,2,0
43147,X,,O,,X,X,O,X,O,O,0,3
43148,X,,O,O,X,X,O,X,O,X,2,1
43149,,,,,,,,,,X,2,1
43150,,X,,,,,,,,O,0,8
43151,,X,,,,,,,O,X,2,2
43152,,X,X,,,,,,O,O,0,3
43153,,X,X,O,,,,,O,X,2,6
43154,,X,X,O,,,X,,O,O,0,4
43155,,X,X,O,O,,X,,O,X,2,5
43156,,X,X,O,O,X,X,,O,O,0,7
43157,,X,X,O,O,X,X,O,O,X,2,0
43158,,,,,,,,,,X,1,6
43159,,,,,,,X,,,O,1,8
43160,,,,,,,X,,O,X,1,0
43161,X,,,,,,X,,O,O,1,2
43162,X,,O,,,,X,,O,X,1,4
43163,X,,O,,X,,X,,O,O,1,3
43164,X,,O,O,X,,X,,O,X,1,5
43165,X,,O,O,X,X,X,,O,O,1,7
43166,X,,O,O,X,X,X,O,O,X,1,1
43167,,,,,,,,,,X,0,1
43168,,X,,,,,,,,O,2,7
43169,,X,,,,,,O,,X,0,6
43170,,X,,,,,X,O,,O,2,8
43171,,X,,,,,X,O,O,X,0,4
43172,,X,,,X,,X,O,O,O,2,5
43173,,X,,,X,O,X,O,O,X,0,3
43174,,X,,X,X,O,X,O,O,O,2,2
43175,,,,,,,,,,X,0,3
43176,,,,X,,,,,,O,2,1
43177,,O,,X,,,,,,X,0,4
43178,,O,,X,X,,,,,O,2,0
43179,O,O,,X,X,,,,,X,0,6
43180,O,O,,X,X,,X,,,O,2,7
43181,O,O,,X,X,,X,O,,X,0,8
43182,O,O,,X,X,,X,O,X,O,2,2
43183,,,,,,,,,,X,2,8
43184,,,,,,,,,X,O,0,5
43185,,,,,,O,,,X,X,2,0
43186,X,,,,,O,,,X,O,0,7
43187,X,,,,,O,,O,X,X,2,4
43188,,,,,,,,,,X,2,6
43189,,,,,,,X,,,O,0,8
43190,,,,,,,X,,O,X,2,5
43191,,,,,,X,X,,O,O,0,7
43192,,,,,,X,X,O,O,X,2,2
43193,,,X,,,X,X,O,O,O,0,3
43194,,,X,O,,X,X,O,O,X,2,4
43195,,,,,,,,,,X,2,5
43196,,,,,,X,,,,O,0,6
43197,,,,,,X,O,,,X,2,3
43198,,,,X,,X,O,,,O,0,4
43199,,,,X,O,X,O,,,X,2,1
43200,,X,,X,O,X,O,,,O,0,0
43201,O,X,,X,O,X,O,,,X,2,8
43202,O,X,,X,O,X,O,,X,O,0,7
43203,O,X,,X,O,X,O,O,X,X,2,2
43204,,,,,,,,,,X,2,0
43205,X,,,,,,,,,O,0,7
43206,X,,,,,,,O,,X,2,1
43207,X,X,,,,,,O,,O,0,4
43208,X,X,,,O,,,O,,X,2,8
43209,X,X,,,O,,,O,X,O,0,2
43210,X,X,O,,O,,,O,X,X,2,3
43211,X,X,O,X,O,,,O,X,O,0,5
43212,X,X,O,X,O,O,,O,X,X,2,6
43213,,,,,,,,,,X,2,0
43214,X,,,,,,,,,O,0,2
43215,X,,O,,,,,,,X,2,4
43216,X,,O,,X,,,,,O,0,7
43217,X,,O,,X,,,O,,X,2,1
43218,X,X,O,,X,,,O,,O,0,5
43219,X,X,O,,X,O,,O,,X,2,3
43220,X,X,O,X,X,O,,O,,O,0,6
43221,X,X,O,X,X,O,O,O,,X,2,8
43222,,,,,,,,,,X,1,8
43223,,,,,,,,,X,O,1,4
43224,,,,,O,,,,X,X,1,7
43225,,,,,O,,,X,X,O,1,2
43226,,,O,,O,,,X,X,X,1,1
43227,,X,O,,O,,,X,X,O,1,6
43228,,X,O,,O,,O,X,X,X,1,3
43229,,X,O,X,O,,O,X,X,O,1,0
43230,O,X,O,X,O,,O,X,X,X,1,5
43231,,,,,,,,,,X,0,8
43232,,,,,,,,,X,O,2,3
43233,,,,O,,,,,X,X,0,0
43234,X,,,O,,,,,X,O,2,2
43235,X,,O,O,,,,,X,X,0,6
43236,X,,O,O,,,X,,X,O,2,4
43237,X,,O,O,O,,X,,X,X,0,1
43238,X,X,O,O,O,,X,,X,O,2,5
43239,,,,,,,,,,X,2,6
43240,,,,,,,X,,,O,0,2
43241,,,O,,,,X,,,X,2,3
43242,,,O,X,,,X,,,O,0,4
43243,,,O,X,O,,X,,,X,2,0
43244,,,,,,,,,,X,2,2
43245,,,X,,,,,,,O,0,8
43246,,,X,,,,,,O,X,2,0
43247,X,,X,,,,,,O,O,0,6
43248,X,,X,,,,O,,O,X,2,1
43249,,,,,,,,,,X,2,0
43250,X,,,,,,,,,O,0,6
43251,X,,,,,,O,,,X,2,1
43252,X,X,,,,,O,,,O,0,3
43253,X,X,,O,,,O,,,X,2,2
43254,,,,,,,,,,X,2,8
43255,,,,,,,,,X,O,0,2
43256,,,O,,,,,,X,X,2,3
43257,,,O,X,,,,,X,O,0,7
43258,,,O,X,,,,O,X,X,2,4
43259,,,O,X,X,,,O,X,O,0,1
43260,,O,O,X,X,,,O,X,X,2,0
43261,,,,,,,,,,X,2,6
43262,,,,,,,X,,,O,0,1
43263,,O,,,,,X,,,X,2,5
43264,,O,,,,X,X,,,O,0,8
43265,,O,,,,X,X,,O,X,2,0
43266,X,O,,,,X,X,,O,O,0,2
43267,X,O,O,,,X,X,,O,X,2,7
43268,X,O,O,,,X,X,X,O,O,0,4
43269,X,O,O,,O,X,X,X,O,X,2,3
43270,,,,,,,,,,X,2,8
43271,,,,,,,,,X,O,0,0
43272,O,,,,,,,,X,X,2,4
43273,O,,,,X,,,,X,O,0,1
43274,O,O,,,X,,,,X,X,2,5
43275,O,O,,,X,X,,,X,O,0,7
43276,O,O,,,X,X,,O,X,X,2,3
43277,,,,,,,,,,X,0,5
43278,,,,,,X,,,,O,2,8
43279,,,,,,X,,,O,X,0,3
43280,,,,X,,X,,,O,O,2,4
43281,,,,X,O,X,,,O,X,0,6
43282,,,,X,O,X,X,,O,O,2,1
43283,,O,,X,O,X,X,,O,X,0,2
43284,,O,X,X,O,X,X,,O,O,2,7
43285,,,,,,,,,,X,2,7
43286,,,,,,,,X,,O,0,5
43287,,,,,,O,,X,,X,2,4
43288,,,,,X,O,,X,,O,0,3
43289,,,,O,X,O,,X,,X,2,6
43290,,,,O,X,O,X,X,,O,0,2
43291,,,O,O,X,O,X,X,,X,2,1
43292,,,,,,,,,,X,0,4
43293,,,,,X,,,,,O,2,0
43294,O,,,,X,,,,,X,0,7
43295,O,,,,X,,,X,,O,2,1
43296,O,O,,,X,,,X,,X,0,2
43297,O,O,X,,X,,,X,,O,2,6
43298,O,O,X,,X,,O,X,,X,0,5
43299,O,O,X,,X,X,O,X,,O,2,3
43300,,,,,,,,,,X,1,4
43301,,,,,X,,,,,O,1,1
43302,,O,,,X,,,,,X,1,2
43303,,O,X,,X,,,,,O,1,5
43304,,O,X,,X,O,,,,X,1,3
43305,,O,X,X,X,O,,,,O,1,6
43306,,O,X,X,X,O,O,,,X,1,0
43307,X,O,X,X,X,O,O,,,O,1,8
43308,X,O,X,X,X,O,O,,O,X,1,7
43309,,,,,,,,,,X,2,6
43310,,,,,,,X,,,O,0,0
43311,O,,,,,,X,,,X,2,1
43312,O,X,,,,,X,,,O,0,7
43313,O,X,,,,,X,O,,X,2,4
43314,O,X,,,X,,X,O,,O,0,5
43315,O,X,,,X,O,X,O,,X,2,8
43316,O,X,,,X,O,X,O,X,O,0,3
43317,O,X,,O,X,O,X,O,X,X,2,2
43318,,,,,,,,,,X,0,0
43319,X,,,,,,,,,O,2,6
43320,X,,,,,,O,,,X,0,1
43321,X,X,,,,,O,,,O,2,7
43322,X,X,,,,,O,O,,X,0,3
43323,X,X,,X,,,O,O,,O,2,8
43324,,,,,,,,,,X,1,1
43325,,X,,,,,,,,O,1,0
43326,O,X,,,,,,,,X,1,5
43327,O,X,,,,X,,,,O,1,4
43328,O,X,,,O,X,,,,X,1,7
43329,O,X,,,O,X,,X,,O,1,6
43330,O,X,,,O,X,O,X,,X,1,3
43331,O,X,,X,O,X,O,X,,O,1,2
43332,O,X,O,X,O,X,O,X,,X,1,8
43333,,,,,,,,,,X,2,0
43334,X,,,,,,,,,O,0,6
43335,X,,,,,,O,,,X,2,5
43336,X,,,,,X,O,,,O,0,4
43337,X,,,,O,X,O,,,X,2,2
43338,X,,X,,O,X,O,,,O,0,1
43339,X,O,X,,O,X,O,,,X,2,7
43340,X,O,X,,O,X,O,X,,O,0,3
43341,X,O,X,O,O,X,O,X,,X,2,8
43342,,,,,,,,,,X,2,0
43343,X,,,,,,,,,O,0,3
43344,X,,,O,,,,,,X,2,7
43345,X,,,O,,,,X,,O,0,1
43346,X,O,,O,,,,X,,X,2,5
43347,X,O,,O,,X,,X,,O,0,4
43348,X,O,,O,O,X,,X,,X,2,8
43349,X,O,,O,O,X,,X,X,O,0,6
43350,X,O,,O,O,X,O,X,X,X,2,2
43351,,,,,,,,,,X,1,5
43352,,,,,,X,,,,O,1,6
43353,,,,,,X,O,,,X,1,2
43354,,,X,,,X,O,,,O,1,1
43355,,O,X,,,X,O,,,X,1,0
43356,X,O,X,,,X,O,,,O,1,8
43357,X,O,X,,,X,O,,O,X,1,7
43358,X,O,X,,,X,O,X,O,O,1,4
43359,X,O,X,,O,X,O,X,O,X,1,3
43360,,,,,,,,,,X,2,4
43361,,,,,X,,,,,O,0,2
43362,,,O,,X,,,,,X,2,5
43363,,,O,,X,X,,,,O,0,0
43364,O,,O,,X,X,,,,X,2,3
43365,,,,,,,,,,X,2,2
43366,,,X,,,,,,,O,0,0
43367,O,,X,,,,,,,X,2,7
43368,O,,X,,,,,X,,O,0,1
43369,O,O,X,,,,,X,,X,2,5
43370,O,O,X,,,X,,X,,O,0,6
43371,O,O,X,,,X,O,X,,X,2,3
43372,O,O,X,X,,X,O,X,,O,0,4
43373,O,O,X,X,O,X,O,X,,X,2,8
43374,,,,,,,,,,X,2,0
43375,X,,,,,,,,,O,0,5
43376,X,,,,,O,,,,X,2,2
43377,X,,X,,,O,,,,O,0,7
43378,X,,X,,,O,,O,,X,2,3
43379,X,,X,X,,O,,O,,O,0,6
43380,X,,X,X,,O,O,O,,X,2,1
43381,,,,,,,,,,X,2,4
43382,,,,,X,,,,,O,0,5
43383,,,,,X,O,,,,X,2,2
43384,,,X,,X,O,,,,O,0,6
43385,,,X,,X,O,O,,,X,2,0
43386,X,,X,,X,O,O,,,O,0,7
43387,X,,X,,X,O,O,O,,X,2,8
43388,,,,,,,,,,X,2,8
43389,,,,,,,,,X,O,0,6
43390,,,,,,,O,,X,X,2,7
43391,,,,,,,O,X,X,O,0,4
43392,,,,,O,,O,X,X,X,2,5
43393,,,,,O,X,O,X,X,O,0,0
43394,O,,,,O,X,O,X,X,X,2,2
43395,,,,,,,,,,X,0,0
43396,X,,,,,,,,,O,2,2
43397,X,,O,,,,,,,X,0,4
43398,X,,O,,X,,,,,O,2,8
43399,X,,O,,X,,,,O,X,0,7
43400,X,,O,,X,,,X,O,O,2,1
43401,X,O,O,,X,,,X,O,X,0,3
43402,X,O,O,X,X,,,X,O,O,2,5
43403,,,,,,,,,,X,2,2
43404,,,X,,,,,,,O,0,0
43405,O,,X,,,,,,,X,2,7
43406,O,,X,,,,,X,,O,0,3
43407,O,,X,O,,,,X,,X,2,6
43408,O,,X,O,,,X,X,,O,0,5
43409,O,,X,O,,O,X,X,,X,2,8
43410,,,,,,,,,,X,0,7
43411,,,,,,,,X,,O,2,4
43412,,,,,O,,,X,,X,0,3
43413,,,,X,O,,,X,,O,2,2
43414,,,O,X,O,,,X,,X,0,1
43415,,X,O,X,O,,,X,,O,2,8
43416,,X,O,X,O,,,X,O,X,0,0
43417,X,X,O,X,O,,,X,O,O,2,5
43418,,,,,,,,,,X,1,6
43419,,,,,,,X,,,O,1,2
43420,,,O,,,,X,,,X,1,1
43421,,X,O,,,,X,,,O,1,3
43422,,X,O,O,,,X,,,X,1,5
43423,,X,O,O,,X,X,,,O,1,4
43424,,X,O,O,O,X,X,,,X,1,0
43425,X,X,O,O,O,X,X,,,O,1,7
43426,X,X,O,O,O,X,X,O,,X,1,8
43427,,,,,,,,,,X,2,0
43428,X,,,,,,,,,O,0,6
43429,X,,,,,,O,,,X,2,5
43430,X,,,,,X,O,,,O,0,1
43431,X,O,,,,X,O,,,X,2,7
43432,X,O,,,,X,O,X,,O,0,2
43433,X,O,O,,,X,O,X,,X,2,4
43434,X,O,O,,X,X,O,X,,O,0,8
43435,X,O,O,,X,X,O,X,O,X,2,3
43436,,,,,,,,,,X,2,6
43437,,,,,,,X,,,O,0,0
43438,O,,,,,,X,,,X,2,3
43439,O,,,X,,,X,,,O,0,8
43440,O,,,X,,,X,,O,X,2,4
43441,O,,,X,X,,X,,O,O,0,2
43442,O,,O,X,X,,X,,O,X,2,1
43443,O,X,O,X,X,,X,,O,O,0,7
43444,O,X,O,X,X,,X,O,O,X,2,5
43445,,,,,,,,,,X,2,0
43446,X,,,,,,,,,O,0,8
43447,X,,,,,,,,O,X,2,2
43448,X,,X,,,,,,O,O,0,3
43449,X,,X,O,,,,,O,X,2,1
43450,,,,,,,,,,X,2,4
43451,,,,,X,,,,,O,0,5
43452,,,,,X,O,,,,X,2,2
43453,,,X,,X,O,,,,O,0,0
43454,O,,X,,X,O,,,,X,2,6
43455,,,,,,,,,,X,1,0
43456,X,,,,,,,,,O,1,2
43457,X,,O,,,,,,,X,1,6
43458,X,,O,,,,X,,,O,1,3
43459,X,,O,O,,,X,,,X,1,4
43460,X,,O,O,X,,X,,,O,1,1
43461,X,O,O,O,X,,X,,,X,1,7
43462,X,O,O,O,X,,X,X,,O,1,8
43463,X,O,O,O,X,,X,X,O,X,1,5
43464,,,,,,,,,,X,1,2
43465,,,X,,,,,,,O,1,0
